Data,Açao,Símbolo,Preço,Volume,Quantidade Total
2019-08-20,BRF SA,BRFS3,37.92,144237820.0,3803200
2019-08-21,BRF SA,BRFS3,37.7,269800569.0,7155700
2019-08-22,BRF SA,BRFS3,39.62,433564534.0,10941300
2019-08-23,BRF SA,BRFS3,38.59,294508936.0,7629900
2019-08-26,BRF SA,BRFS3,38.16,122903605.0,3220600
2019-08-27,BRF SA,BRFS3,37.89,144344568.0,3808900
2019-08-28,BRF SA,BRFS3,38.58,199577410.0,5172100
2019-08-29,BRF SA,BRFS3,38.91,191639632.0,4924900
2019-08-30,BRF SA,BRFS3,38.06,304803559.0,8008100
2019-09-02,BRF SA,BRFS3,38.52,114315907.0,2967000
2019-09-03,BRF SA,BRFS3,37.84,134042591.0,3541900
2019-09-04,BRF SA,BRFS3,38.1,180537218.0,4737900
2019-09-05,BRF SA,BRFS3,38.14,145602406.0,3816800
2019-09-06,BRF SA,BRFS3,37.8,148264067.0,3921400
2019-09-09,BRF SA,BRFS3,37.9,403927809.0,10656200
2019-09-10,BRF SA,BRFS3,37.48,336744522.0,8983100
2019-09-11,BRF SA,BRFS3,38.36,283885295.0,7400400
2019-09-12,BRF SA,BRFS3,38.13,144707165.0,3794400
2019-09-13,BRF SA,BRFS3,37.91,211187418.0,5569900
2019-09-16,BRF SA,BRFS3,38.04,191543748.0,5035100
2019-09-17,BRF SA,BRFS3,38.02,142151638.0,3738800
2019-09-18,BRF SA,BRFS3,38.38,247721853.0,6453500
2019-09-19,BRF SA,BRFS3,38.07,169790412.0,4459600
2019-09-20,BRF SA,BRFS3,38.23,311324701.0,8143400
2019-09-23,BRF SA,BRFS3,38.7,123191986.0,3182600
2019-09-24,BRF SA,BRFS3,39.86,428709459.0,10753400
2019-09-25,BRF SA,BRFS3,40.62,299767722.0,7379500
2019-09-26,BRF SA,BRFS3,39.47,422704117.0,10708200
2019-09-27,BRF SA,BRFS3,38.9,197233526.0,5069600
2019-09-30,BRF SA,BRFS3,38.19,252539899.0,6612600
2019-10-01,BRF SA,BRFS3,37.82,240969793.0,6371000
2019-10-02,BRF SA,BRFS3,37.37,237683488.0,6359800
2019-10-03,BRF SA,BRFS3,36.96,203415701.0,5502200
2019-10-04,BRF SA,BRFS3,36.99,179322974.0,4847700
2019-10-07,BRF SA,BRFS3,37.02,118398274.0,3197600
2019-10-08,BRF SA,BRFS3,37.47,190994987.0,5096300
2019-10-09,BRF SA,BRFS3,36.64,150053931.0,4094700
2019-10-10,BRF SA,BRFS3,36.83,147701188.0,4010000
2019-10-11,BRF SA,BRFS3,36.92,160362953.0,4343100
2019-10-14,BRF SA,BRFS3,36.77,158338766.0,4305500
2019-10-15,BRF SA,BRFS3,36.06,205680027.0,5702900
2019-10-16,BRF SA,BRFS3,36.28,190423861.0,5248600
2019-10-17,BRF SA,BRFS3,36.17,139985169.0,3869300
2019-10-18,BRF SA,BRFS3,35.85,211617874.0,5901300
2019-10-21,BRF SA,BRFS3,37.07,191613074.0,5167800
2019-10-22,BRF SA,BRFS3,38.02,223772550.0,5885400
2019-10-23,BRF SA,BRFS3,36.98,245618504.0,6640800
2019-10-24,BRF SA,BRFS3,36.86,180805888.0,4904300
2019-10-25,BRF SA,BRFS3,36.7,158137887.0,4308400
2019-10-28,BRF SA,BRFS3,35.82,241728991.0,6747800
2019-10-29,BRF SA,BRFS3,35.94,171188605.0,4762100
2019-10-30,BRF SA,BRFS3,35.58,167989638.0,4720900
2019-10-31,BRF SA,BRFS3,35.27,131618316.0,3731400
2019-11-01,BRF SA,BRFS3,35.16,209949887.0,5970100
2019-11-04,BRF SA,BRFS3,36.01,197587253.0,5485800
2019-11-05,BRF SA,BRFS3,36.42,228828460.0,6282600
2019-11-06,BRF SA,BRFS3,35.75,209328290.0,5854000
2019-11-07,BRF SA,BRFS3,35.62,195570767.0,5489200
2019-11-08,BRF SA,BRFS3,34.88,438108426.0,12557500
2019-11-11,BRF SA,BRFS3,34.67,155599168.0,4487100
2019-11-12,BRF SA,BRFS3,33.68,366717342.0,10887800
2019-11-13,BRF SA,BRFS3,32.99,264564628.0,8018800
2019-11-14,BRF SA,BRFS3,32.8,214413926.0,6536600
2019-11-18,BRF SA,BRFS3,33.2,158323070.0,4768000
2019-11-19,BRF SA,BRFS3,33.62,136730020.0,4066200
2019-11-21,BRF SA,BRFS3,33.51,169960448.0,5071700
2019-11-22,BRF SA,BRFS3,33.93,173255341.0,5106200
2019-11-25,BRF SA,BRFS3,35.62,284634613.0,7990500
